"","Sample_set","Site","Date","Zone_name","Zone","Meter","Vegetation_species","pcent_basal_cover","Elevation_NAVD88","Elevation_MSL","Simplified_zone_name"
"6043",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",46,"Distichlis spicata",5,0.265508750789541,0.602508750789541,"Salt marsh"
"6044",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",46.5,"Juncus roemerianus",5,0.264467854074175,0.601467854074175,"Salt marsh"
"6045",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",46.5,"Laguncularia racemosa",2,0.264467854074175,0.601467854074175,"Salt marsh"
"6046",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",46.5,"Distichlis spicata",1,0.264467854074175,0.601467854074175,"Salt marsh"
"6047",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",47,"Juncus roemerianus",15,0.264,0.601,"Salt marsh"
"6048",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",47,"Laguncularia racemosa",3,0.264,0.601,"Salt marsh"
"6049",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",47,"Distichlis spicata",1,0.264,0.601,"Salt marsh"
"6050",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",47.5,"Laguncularia racemosa",15,0.264,0.601,"Salt marsh"
"6051",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",47.5,"Juncus roemerianus",10,0.264,0.601,"Salt marsh"
"6052",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",47.5,"Distichlis spicata",1,0.264,0.601,"Salt marsh"
"6053",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",48,"Laguncularia racemosa",7,0.264271046064231,0.601271046064231,"Salt marsh"
"6054",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",48,"Juncus roemerianus",10,0.264271046064231,0.601271046064231,"Salt marsh"
"6055",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",48,"Distichlis spicata",1,0.264271046064231,0.601271046064231,"Salt marsh"
"6056",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",48.5,"Laguncularia racemosa",5,0.268660953652638,0.605660953652638,"Salt marsh"
"6057",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",48.5,"Juncus roemerianus",9,0.268660953652638,0.605660953652638,"Salt marsh"
"6058",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",48.5,"Macroalgae",2,0.268660953652638,0.605660953652638,"Salt marsh"
"6059",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",48.5,"Distichlis spicata",2,0.268660953652638,0.605660953652638,"Salt marsh"
"6060",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",49,"Laguncularia racemosa",4,0.273050861241044,0.610050861241044,"Salt marsh"
"6061",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",49,"Juncus roemerianus",6,0.273050861241044,0.610050861241044,"Salt marsh"
"6062",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",49,"Distichlis spicata",3,0.273050861241044,0.610050861241044,"Salt marsh"
"6063",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",49,"Macroalgae",1,0.273050861241044,0.610050861241044,"Salt marsh"
"6064",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",49.5,"Laguncularia racemosa",2,0.277440768829451,0.614440768829451,"Salt marsh"
"6065",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",49.5,"Juncus roemerianus",6,0.277440768829451,0.614440768829451,"Salt marsh"
"6066",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",49.5,"Distichlis spicata",3,0.277440768829451,0.614440768829451,"Salt marsh"
"6067",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",49.5,"Macroalgae",3,0.277440768829451,0.614440768829451,"Salt marsh"
"6068",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",50,"Laguncularia racemosa",4,0.27985401109354,0.616854011093541,"Salt marsh"
"6069",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",50,"Juncus roemerianus",3,0.27985401109354,0.616854011093541,"Salt marsh"
"6070",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",50,"Distichlis spicata",3,0.27985401109354,0.616854011093541,"Salt marsh"
"6071",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",50,"Macroalgae",1,0.27985401109354,0.616854011093541,"Salt marsh"
"6072",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",50.5,"Laguncularia racemosa",3,0.281178440037967,0.618178440037967,"Salt marsh"
"6073",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",50.5,"Juncus roemerianus",7,0.281178440037967,0.618178440037967,"Salt marsh"
"6074",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",50.5,"Distichlis spicata",25,0.281178440037967,0.618178440037967,"Salt marsh"
"6075",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",51,"Juncus roemerianus",12,0.282502868982394,0.619502868982394,"Salt marsh"
"6076",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",51,"Distichlis spicata",15,0.282502868982394,0.619502868982394,"Salt marsh"
"6077",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",51,"Laguncularia racemosa",3,0.282502868982394,0.619502868982394,"Salt marsh"
"6078",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",51.5,"Juncus roemerianus",10,0.283827297926821,0.620827297926821,"Salt marsh"
"6079",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",51.5,"Laguncularia racemosa",2,0.283827297926821,0.620827297926821,"Salt marsh"
"6080",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",51.5,"Distichlis spicata",10,0.283827297926821,0.620827297926821,"Salt marsh"
"6081",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",51.5,"woody debris",1,0.283827297926821,0.620827297926821,"Salt marsh"
"6082",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52,"Juncus roemerianus",5,0.285151726871248,0.622151726871248,"Salt marsh"
"6083",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52,"Laguncularia racemosa",1,0.285151726871248,0.622151726871248,"Salt marsh"
"6084",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52,"Batis maritima",1,0.285151726871248,0.622151726871248,"Salt marsh"
"6085",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52,"Distichlis spicata",20,0.285151726871248,0.622151726871248,"Salt marsh"
"6086",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52,"Macroalgae",20,0.285151726871248,0.622151726871248,"Salt marsh"
"6087",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52.5,"Distichlis spicata",5,0.286476155815675,0.623476155815675,"Salt marsh"
"6088",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52.5,"Juncus roemerianus",7,0.286476155815675,0.623476155815675,"Salt marsh"
"6089",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52.5,"Macroalgae",15,0.286476155815675,0.623476155815675,"Salt marsh"
"6090",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",52.5,"Laguncularia racemosa",2,0.286476155815675,0.623476155815675,"Salt marsh"
"6091",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",53,"Laguncularia racemosa",3,0.287800584760102,0.624800584760102,"Salt marsh"
"6092",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",53,"Distichlis spicata",5,0.287800584760102,0.624800584760102,"Salt marsh"
"6093",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",53,"Juncus roemerianus",3,0.287800584760102,0.624800584760102,"Salt marsh"
"6094",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",53,"Macroalgae",5,0.287800584760102,0.624800584760102,"Salt marsh"
"6095",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",53.5,"Juncus roemerianus",1,0.289643281510119,0.626643281510119,"Salt marsh"
"6096",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",54,"Laguncularia racemosa",1,0.291577844251073,0.628577844251073,"Salt marsh"
"6097",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",54.5,"Juncus roemerianus",3,0.293512406992027,0.630512406992027,"Salt marsh"
"6098",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",55,"Avicennia germinans",1,0.2942434998704,0.6312434998704,"Salt marsh"
"6099",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",55,"Laguncularia racemosa",2,0.2942434998704,0.6312434998704,"Salt marsh"
"6100",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",55,"Juncus roemerianus",10,0.2942434998704,0.6312434998704,"Salt marsh"
"6101",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",55,"Batis maritima",2,0.2942434998704,0.6312434998704,"Salt marsh"
"6102",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",55.5,"Laguncularia racemosa",3,0.290969235739602,0.627969235739603,"Salt marsh"
"6103",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",55.5,"Juncus roemerianus",4,0.290969235739602,0.627969235739603,"Salt marsh"
"6104",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",55.5,"Distichlis spicata",2,0.290969235739602,0.627969235739603,"Salt marsh"
"6105",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",55.5,"Macroalgae",1,0.290969235739602,0.627969235739603,"Salt marsh"
"6106",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",56,"Laguncularia racemosa",6,0.287694971608805,0.624694971608805,"Salt marsh"
"6107",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",56,"Juncus roemerianus",25,0.287694971608805,0.624694971608805,"Salt marsh"
"6108",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",56,"Distichlis spicata",5,0.287694971608805,0.624694971608805,"Salt marsh"
"6109",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",56,"Macroalgae",1,0.287694971608805,0.624694971608805,"Salt marsh"
"6110",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",56.5,"Juncus roemerianus",3,0.284420707478008,0.621420707478008,"Salt marsh"
"6111",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",56.5,"Laguncularia racemosa",1,0.284420707478008,0.621420707478008,"Salt marsh"
"6112",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",56.5,"Distichlis spicata",5,0.284420707478008,0.621420707478008,"Salt marsh"
"6113",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",56.5,"Macroalgae",2,0.284420707478008,0.621420707478008,"Salt marsh"
"6114",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",57,"Laguncularia racemosa",1,0.281941734317498,0.618941734317498,"Salt marsh"
"6115",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",57,"Spartina alterniflora",1,0.281941734317498,0.618941734317498,"Salt marsh"
"6116",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",57,"Distichlis spicata",4,0.281941734317498,0.618941734317498,"Salt marsh"
"6117",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",57.5,"Laguncularia racemosa",2,0.281718225738837,0.618718225738837,"Salt marsh"
"6118",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",57.5,"Avicennia germinans",2,0.281718225738837,0.618718225738837,"Salt marsh"
"6119",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",57.5,"Spartina alterniflora",3,0.281718225738837,0.618718225738837,"Salt marsh"
"6120",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",57.5,"Distichlis spicata",13,0.281718225738837,0.618718225738837,"Salt marsh"
"6121",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",58,"Spartina alterniflora",2,0.281494717160175,0.618494717160175,"Salt marsh"
"6122",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",58,"Distichlis spicata",10,0.281494717160175,0.618494717160175,"Salt marsh"
"6123",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",58.5,"Laguncularia racemosa",2,0.281271208581514,0.618271208581514,"Salt marsh"
"6124",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",58.5,"Spartina alterniflora",2,0.281271208581514,0.618271208581514,"Salt marsh"
"6125",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",58.5,"Distichlis spicata",8,0.281271208581514,0.618271208581514,"Salt marsh"
"6126",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",58.5,"Macroalgae",3,0.281271208581514,0.618271208581514,"Salt marsh"
"6127",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",59,"Laguncularia racemosa",1,0.281047700002852,0.618047700002852,"Salt marsh"
"6128",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",59,"Spartina alterniflora",1,0.281047700002852,0.618047700002852,"Salt marsh"
"6129",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",59,"Distichlis spicata",3,0.281047700002852,0.618047700002852,"Salt marsh"
"6130",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",59,"Macroalgae",1,0.281047700002852,0.618047700002852,"Salt marsh"
"6131",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",59.5,"Laguncularia racemosa",1,0.278690810083558,0.615690810083558,"Salt marsh"
"6132",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",59.5,"Spartina alterniflora",2,0.278690810083558,0.615690810083558,"Salt marsh"
"6133",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",59.5,"Distichlis spicata",3,0.278690810083558,0.615690810083558,"Salt marsh"
"6134",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",60,"Juncus roemerianus",3,0.275755095749334,0.612755095749334,"Salt marsh"
"6135",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",60,"Distichlis spicata",3,0.275755095749334,0.612755095749334,"Salt marsh"
"6136",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",60,"Spartina alterniflora",1,0.275755095749334,0.612755095749334,"Salt marsh"
"6137",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",60.5,"Laguncularia racemosa",2,0.272819381415111,0.609819381415111,"Salt marsh"
"6138",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",60.5,"Juncus roemerianus",4,0.272819381415111,0.609819381415111,"Salt marsh"
"6139",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",60.5,"Distichlis spicata",3,0.272819381415111,0.609819381415111,"Salt marsh"
"6140",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",60.5,"Spartina alterniflora",1,0.272819381415111,0.609819381415111,"Salt marsh"
"6141",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61,"Laguncularia racemosa",3,0.269883667080887,0.606883667080887,"Salt marsh"
"6142",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61,"Juncus roemerianus",5,0.269883667080887,0.606883667080887,"Salt marsh"
"6143",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61,"Distichlis spicata",7,0.269883667080887,0.606883667080887,"Salt marsh"
"6144",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61,"Spartina alterniflora",2,0.269883667080887,0.606883667080887,"Salt marsh"
"6145",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61.5,"Laguncularia racemosa",2,0.266947952746664,0.603947952746664,"Salt marsh"
"6146",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61.5,"Batis maritima",1,0.266947952746664,0.603947952746664,"Salt marsh"
"6147",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61.5,"Juncus roemerianus",6,0.266947952746664,0.603947952746664,"Salt marsh"
"6148",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61.5,"Macroalgae",3,0.266947952746664,0.603947952746664,"Salt marsh"
"6149",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",61.5,"Distichlis spicata",4,0.266947952746664,0.603947952746664,"Salt marsh"
"6150",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62,"Avicennia germinans",2,0.26401223841244,0.60101223841244,"Salt marsh"
"6151",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62,"Laguncularia racemosa",4,0.26401223841244,0.60101223841244,"Salt marsh"
"6152",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62,"Juncus roemerianus",12,0.26401223841244,0.60101223841244,"Salt marsh"
"6153",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62,"Distichlis spicata",7,0.26401223841244,0.60101223841244,"Salt marsh"
"6154",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62,"Macroalgae",5,0.26401223841244,0.60101223841244,"Salt marsh"
"6155",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62.5,"Laguncularia racemosa",2,0.266957667843802,0.603957667843802,"Salt marsh"
"6156",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62.5,"Juncus roemerianus",3,0.266957667843802,0.603957667843802,"Salt marsh"
"6157",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62.5,"Pneumatophore",5,0.266957667843802,0.603957667843802,"Salt marsh"
"6158",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62.5,"Distichlis spicata",2,0.266957667843802,0.603957667843802,"Salt marsh"
"6159",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",62.5,"Macroalgae",7,0.266957667843802,0.603957667843802,"Salt marsh"
"6160",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63,"Laguncularia racemosa",2,0.272998077337658,0.609998077337658,"Salt marsh"
"6161",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63,"Pneumatophore",8,0.272998077337658,0.609998077337658,"Salt marsh"
"6162",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63,"Distichlis spicata",2,0.272998077337658,0.609998077337658,"Salt marsh"
"6163",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63,"woody debris",2,0.272998077337658,0.609998077337658,"Salt marsh"
"6164",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63,"Macroalgae",5,0.272998077337658,0.609998077337658,"Salt marsh"
"6165",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63,"Spartina alterniflora",2,0.272998077337658,0.609998077337658,"Salt marsh"
"6166",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63.5,"Laguncularia racemosa",1,0.279038486831515,0.616038486831515,"Salt marsh"
"6167",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63.5,"Juncus roemerianus",8,0.279038486831515,0.616038486831515,"Salt marsh"
"6168",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63.5,"Spartina alterniflora",2,0.279038486831515,0.616038486831515,"Salt marsh"
"6169",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63.5,"Distichlis spicata",8,0.279038486831515,0.616038486831515,"Salt marsh"
"6170",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63.5,"Pneumatophore",4,0.279038486831515,0.616038486831515,"Salt marsh"
"6171",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",63.5,"Macroalgae",25,0.279038486831515,0.616038486831515,"Salt marsh"
"6172",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64,"Avicennia germinans",2,0.285078896325371,0.622078896325371,"Salt marsh"
"6173",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64,"Laguncularia racemosa",3,0.285078896325371,0.622078896325371,"Salt marsh"
"6174",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64,"Juncus roemerianus",8,0.285078896325371,0.622078896325371,"Salt marsh"
"6175",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64,"Distichlis spicata",10,0.285078896325371,0.622078896325371,"Salt marsh"
"6176",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64,"Pneumatophore",4,0.285078896325371,0.622078896325371,"Salt marsh"
"6177",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64,"Macroalgae",25,0.285078896325371,0.622078896325371,"Salt marsh"
"6178",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64.5,"Laguncularia racemosa",1,0.287156358802874,0.624156358802874,"Salt marsh"
"6179",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64.5,"Avicennia germinans",2,0.287156358802874,0.624156358802874,"Salt marsh"
"6180",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64.5,"Juncus roemerianus",7,0.287156358802874,0.624156358802874,"Salt marsh"
"6181",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64.5,"Distichlis spicata",5,0.287156358802874,0.624156358802874,"Salt marsh"
"6182",1,"Harbor Palms","10/14/2016","Juncus roemerianus","C",64.5,"Pneumatophore",5,0.287156358802874,0.624156358802874,"Salt marsh"
